Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,TimeStamp,
M1_2,0,0,0,0,0,Pos(x:-0.5820366|y:1.117028|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.584217|y:1.160885|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5866516|y:1.209854|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5880667|y:1.238319|z:1.353552)|Rot(x:358.4391|y:146.7619|z:357.6198),Pos(x:-0.5853671|y:1.19086|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5876924|y:1.237632|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5889812|y:1.263556|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5903169|y:1.290422|z:1.355446)|Rot(x:357.1539|y:89.99994|z:8.761986E-06),Pos(x:-0.5878487|y:1.19142|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.24416|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.271846|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.300111|z:1.328133)|Rot(x:357.1538|y:90.00005|z:-1.282242E-06),Pos(x:-0.5860737|y:1.187279|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5883844|y:1.233758|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5896925|y:1.26007|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689773),Pos(x:-0.5909736|y:1.285838|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689875),Pos(x:-0.5827112|y:1.178741|z:1.283566)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5846661|y:1.218064|z:1.280964)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5855771|y:1.236388|z:1.279752)|Rot(x:357.4341|y:94.13728|z:356.0245),Pos(x:-0.5865284|y:1.255522|z:1.278486)|Rot(x:357.4341|y:94.13724|z:356.0245),Yes,0,StressBall (UnityEngine.GameObject),2024-10-11 19:11:49,
M1_2,1,0,0,1,1,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:312.7561|y:221.0931|z:15.26053),Pos(x:-0.5588237|y:1.150761|z:1.369398)|Rot(x:319.1215|y:224.1981|z:23.40103),Pos(x:-0.5243328|y:1.184784|z:1.376935)|Rot(x:330.4631|y:232.5602|z:38.90319),Pos(x:-0.5047706|y:1.20408|z:1.369371)|Rot(x:330.463|y:232.5602|z:38.90316),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:0.323803|y:94.99247|z:359.752),Pos(x:-0.5910635|y:1.242663|z:1.355221)|Rot(x:36.57283|y:94.80988|z:359.6913),Pos(x:-0.5756642|y:1.263508|z:1.353785)|Rot(x:69.1963|y:94.34125|z:359.3018),Pos(x:-0.5506168|y:1.273061|z:1.351555)|Rot(x:69.19636|y:94.34107|z:359.3017),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:11.10573|y:90|z:0),Pos(x:-0.5836198|y:1.248211|z:1.328133)|Rot(x:45.21778|y:90|z:0),Pos(x:-0.5639447|y:1.267737|z:1.328133)|Rot(x:75.91866|y:90|z:0),Pos(x:-0.5364951|y:1.274622|z:1.328133)|Rot(x:75.9186|y:90.0002|z:0.0002035295),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:11.46523|y:87.03391|z:0.1519274),Pos(x:-0.5827848|y:1.237861|z:1.304571)|Rot(x:46.85046|y:87.16252|z:0.217703),Pos(x:-0.5635933|y:1.255878|z:1.305622)|Rot(x:72.51264|y:36.34776|z:310.709),Pos(x:-0.538329|y:1.260934|z:1.306958)|Rot(x:72.51264|y:36.34777|z:310.709),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:18.71814|y:85.09015|z:356.4817),Pos(x:-0.5758542|y:1.221016|z:1.282235)|Rot(x:49.50863|y:85.29657|z:356.6018),Pos(x:-0.5618536|y:1.232933|z:1.282293)|Rot(x:76.75912|y:104.4611|z:15.23913),Pos(x:-0.5431322|y:1.237176|z:1.282677)|Rot(x:76.75919|y:104.461|z:15.23903),Yes,1,StressBall (UnityEngine.GameObject),2024-10-11 19:12:19,
M1_2,0,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:317.5631|y:234.9081|z:355.5279),Pos(x:-0.5657767|y:1.154311|z:1.373336)|Rot(x:322.4622|y:234.8291|z:3.055683),Pos(x:-0.5398863|y:1.193134|z:1.388383)|Rot(x:333.26|y:237.2662|z:18.61803),Pos(x:-0.5247439|y:1.217254|z:1.3873)|Rot(x:333.26|y:237.2662|z:18.61801),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:357.996|y:95.00254|z:359.7519),Pos(x:-0.5929585|y:1.242635|z:1.355387)|Rot(x:3.905702|y:94.97693|z:359.7515),Pos(x:-0.591207|y:1.26853|z:1.355122)|Rot(x:9.224411|y:94.95359|z:359.7488),Pos(x:-0.5869212|y:1.295082|z:1.354632)|Rot(x:9.224455|y:94.95353|z:359.7488),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:358.475|y:90|z:0),Pos(x:-0.5951965|y:1.249181|z:1.328133)|Rot(x:0.3819456|y:90|z:0),Pos(x:-0.5950117|y:1.2769|z:1.328133)|Rot(x:2.098218|y:90|z:0),Pos(x:-0.5939755|y:1.305181|z:1.328133)|Rot(x:2.098187|y:90.00004|z:3.097006E-06),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:358.584|y:87.00001|z:0.1489432),Pos(x:-0.5931709|y:1.238775|z:1.30403)|Rot(x:0.6442999|y:87.00536|z:0.148902),Pos(x:-0.5928786|y:1.265118|z:1.304113)|Rot(x:2.463674|y:73.41369|z:359.5576),Pos(x:-0.5917589|y:1.290893|z:1.304239)|Rot(x:2.46367|y:73.4137|z:359.5576),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:358.5909|y:85.00004|z:356.4679),Pos(x:-0.5894065|y:1.223086|z:1.28106)|Rot(x:0.6512124|y:85.00896|z:356.4679),Pos(x:-0.5891002|y:1.241436|z:1.279949)|Rot(x:2.753944|y:89.15604|z:356.6581),Pos(x:-0.5881628|y:1.260581|z:1.278844)|Rot(x:2.753979|y:89.15601|z:356.6581),Yes,0,StressBall (UnityEngine.GameObject),2024-10-11 19:12:49,
M1_2,0.17,0,0,0,0.02,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:316.2335|y:224.8894|z:9.942792),Pos(x:-0.561493|y:1.153237|z:1.369398)|Rot(x:322.7668|y:227.0905|z:18.81425),Pos(x:-0.5301598|y:1.190188|z:1.376935)|Rot(x:334.5522|y:234.144|z:35.47544),Pos(x:-0.5123886|y:1.211145|z:1.369371)|Rot(x:334.5522|y:234.144|z:35.47543),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:3.543129|y:94.97851|z:359.7516),Pos(x:-0.588444|y:1.242574|z:1.354993)|Rot(x:40.07133|y:94.78528|z:359.676),Pos(x:-0.5718058|y:1.262436|z:1.353453)|Rot(x:72.9458|y:94.18556|z:359.1545),Pos(x:-0.5461891|y:1.270324|z:1.35118)|Rot(x:72.94583|y:94.18533|z:359.1543),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:10.71111|y:90|z:0),Pos(x:-0.5839769|y:1.24828|z:1.328133)|Rot(x:41.15258|y:90|z:0),Pos(x:-0.5657355|y:1.269151|z:1.328133)|Rot(x:68.54993|y:90|z:0),Pos(x:-0.5393957|y:1.2795|z:1.328133)|Rot(x:68.54988|y:90.00013|z:0.0001260729),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:9.819448|y:87.02948|z:0.1511082),Pos(x:-0.5840967|y:1.238108|z:1.304503)|Rot(x:37.57753|y:87.11828|z:0.1878819),Pos(x:-0.5680557|y:1.258986|z:1.305397)|Rot(x:59.68648|y:59.55935|z:335.9225),Pos(x:-0.5451913|y:1.270875|z:1.306625)|Rot(x:59.6865|y:59.55937|z:335.9225),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:9.826295|y:85.04909|z:356.4716),Pos(x:-0.5817479|y:1.22252|z:1.281726)|Rot(x:37.58418|y:85.19698|z:356.5328),Pos(x:-0.5705004|y:1.237064|z:1.281556)|Rot(x:62.51174|y:94.47254|z:4.737503),Pos(x:-0.5534542|y:1.245896|z:1.281813)|Rot(x:62.5118|y:94.47248|z:4.737441),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-11 19:13:19,
M1_2,0.02,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:318.644|y:234.5457|z:356.1782),Pos(x:-0.5660953|y:1.154889|z:1.372729)|Rot(x:324.4892|y:234.6259|z:5.054021),Pos(x:-0.5404632|y:1.194645|z:1.38563)|Rot(x:337.1906|y:238.3052|z:23.40341),Pos(x:-0.5258883|y:1.218755|z:1.381325)|Rot(x:337.1906|y:238.3052|z:23.40338),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:358.0792|y:95.00217|z:359.7519),Pos(x:-0.5928909|y:1.242637|z:1.355381)|Rot(x:7.851063|y:94.95968|z:359.7497),Pos(x:-0.5893684|y:1.268349|z:1.354962)|Rot(x:16.64577|y:94.91973|z:359.7412),Pos(x:-0.5817017|y:1.294122|z:1.35418)|Rot(x:16.64583|y:94.91967|z:359.7412),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:359.4864|y:90|z:0),Pos(x:-0.5942645|y:1.249198|z:1.328133)|Rot(x:2.926511|y:90|z:0),Pos(x:-0.5928493|y:1.276881|z:1.328133)|Rot(x:6.022651|y:90|z:0),Pos(x:-0.58988|y:1.305025|z:1.328133)|Rot(x:6.022605|y:90.00005|z:0),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:359.1502|y:87.00148|z:0.148908),Pos(x:-0.5927117|y:1.238784|z:1.304054)|Rot(x:2.075903|y:87.00909|z:0.1489922),Pos(x:-0.5917622|y:1.265111|z:1.304172)|Rot(x:4.612104|y:73.38727|z:359.0368),Pos(x:-0.5896506|y:1.290824|z:1.304349)|Rot(x:4.612098|y:73.38727|z:359.0368),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:359.1571|y:85.00249|z:356.4679),Pos(x:-0.5890189|y:1.223094|z:1.281094)|Rot(x:2.082807|y:85.01516|z:356.468),Pos(x:-0.5882561|y:1.241433|z:1.280023)|Rot(x:4.958528|y:89.17641|z:356.8188),Pos(x:-0.586584|y:1.260532|z:1.278982)|Rot(x:4.958573|y:89.17638|z:356.8188),Yes,0.1,StressBall (UnityEngine.GameObject),2024-10-11 19:13:49,
M1_2,0,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:330.5089|y:228.2614|z:351.0619),Pos(x:-0.5765863|y:1.15976|z:1.37286)|Rot(x:337.7491|y:227.7985|z:2.349033),Pos(x:-0.5614945|y:1.205101|z:1.383832)|Rot(x:353.4623|y:231.939|z:26.38542),Pos(x:-0.5513974|y:1.230466|z:1.375652)|Rot(x:353.4623|y:231.9391|z:26.3854),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:359.4214|y:94.99636|z:359.752),Pos(x:-0.5917982|y:1.242661|z:1.355286)|Rot(x:24.27537|y:94.88204|z:359.728),Pos(x:-0.5811765|y:1.266322|z:1.354255)|Rot(x:46.64382|y:94.73127|z:359.6388),Pos(x:-0.5616986|y:1.284789|z:1.352473)|Rot(x:46.64387|y:94.73114|z:359.6388),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:2.347888|y:90|z:0),Pos(x:-0.5916278|y:1.249155|z:1.328133)|Rot(x:11.08839|y:90|z:0),Pos(x:-0.5862967|y:1.276358|z:1.328133)|Rot(x:18.95484|y:90|z:0),Pos(x:-0.5771042|y:1.303123|z:1.328133)|Rot(x:18.9548|y:90.00005|z:2.347081E-05),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:0.6107483|y:87.00527|z:0.1488966),Pos(x:-0.591527|y:1.238787|z:1.304116)|Rot(x:6.1405|y:87.01971|z:0.1497596),Pos(x:-0.5887165|y:1.26498|z:1.304331)|Rot(x:10.83811|y:73.19769|z:357.5047),Pos(x:-0.583752|y:1.290296|z:1.304657)|Rot(x:10.8381|y:73.1977|z:357.5047),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:0.6176587|y:85.00881|z:356.4679),Pos(x:-0.5880191|y:1.223096|z:1.281181)|Rot(x:6.147376|y:85.03286|z:356.4693),Pos(x:-0.5859633|y:1.241341|z:1.280223)|Rot(x:11.34942|y:89.27179|z:357.2947),Pos(x:-0.5821779|y:1.260145|z:1.279365)|Rot(x:11.34945|y:89.27174|z:357.2947),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-11 19:14:19,
M1_2,0,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:335.7776|y:223.9542|z:343.0017),Pos(x:-0.5852622|y:1.160298|z:1.374866)|Rot(x:339.1422|y:223.0342|z:348.6468),Pos(x:-0.5806369|y:1.205218|z:1.393963)|Rot(x:346.9059|y:222.2843|z:0.7886705),Pos(x:-0.576003|y:1.232975|z:1.398475)|Rot(x:346.9059|y:222.2844|z:0.7886561),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:0.1575386|y:94.99319|z:359.752),Pos(x:-0.5911989|y:1.242663|z:1.355233)|Rot(x:8.62651|y:94.95625|z:359.7492),Pos(x:-0.5873301|y:1.268325|z:1.354784)|Rot(x:16.24859|y:94.92161|z:359.7417),Pos(x:-0.5798416|y:1.294151|z:1.354017)|Rot(x:16.24863|y:94.92153|z:359.7417),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:1.378016|y:90|z:0),Pos(x:-0.5925213|y:1.249184|z:1.328133)|Rot(x:7.58159|y:90|z:0),Pos(x:-0.588864|y:1.276662|z:1.328133)|Rot(x:13.16482|y:90|z:0),Pos(x:-0.5824186|y:1.304218|z:1.328133)|Rot(x:13.16476|y:90.00005|z:1.00834E-05),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:0.02568326|y:87.00376|z:0.1488916),Pos(x:-0.5920016|y:1.238789|z:1.304091)|Rot(x:4.20272|y:87.01464|z:0.1492957),Pos(x:-0.5900772|y:1.265063|z:1.30426)|Rot(x:7.773232|y:73.31239|z:358.2645),Pos(x:-0.5865117|y:1.290614|z:1.304513)|Rot(x:7.773231|y:73.3124|z:358.2645),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:0.03260327|y:85.00629|z:356.4679),Pos(x:-0.5884196|y:1.223098|z:1.281146)|Rot(x:4.209608|y:85.0244|z:356.4685),Pos(x:-0.5869794|y:1.2414|z:1.280135)|Rot(x:8.202822|y:89.21793|z:357.0581),Pos(x:-0.5842304|y:1.260378|z:1.279187)|Rot(x:8.202858|y:89.2179|z:357.0581),No,,,2024-10-11 19:14:49,
M1_2,0,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:334.0888|y:225.116|z:344.2798),Pos(x:-0.5832875|y:1.160022|z:1.375016)|Rot(x:337.4797|y:224.2651|z:349.934),Pos(x:-0.5765187|y:1.204616|z:1.394239)|Rot(x:345.276|y:223.6905|z:2.069067),Pos(x:-0.5707743|y:1.232162|z:1.398762)|Rot(x:345.276|y:223.6905|z:2.069054),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:0.1159669|y:94.99336|z:359.752),Pos(x:-0.5912327|y:1.242663|z:1.355236)|Rot(x:11.70265|y:94.94249|z:359.7468),Pos(x:-0.5859975|y:1.268079|z:1.354668)|Rot(x:22.13064|y:94.89302|z:359.7323),Pos(x:-0.5759115|y:1.292997|z:1.353679)|Rot(x:22.13069|y:94.89296|z:359.7323),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:1.339516|y:90|z:0),Pos(x:-0.5925567|y:1.249185|z:1.328133)|Rot(x:7.611701|y:90|z:0),Pos(x:-0.588885|y:1.276661|z:1.328133)|Rot(x:13.25668|y:90|z:0),Pos(x:-0.5823954|y:1.304206|z:1.328133)|Rot(x:13.25663|y:90.00004|z:9.64862E-06),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:1.030021|y:87.00637|z:0.148918),Pos(x:-0.591187|y:1.238782|z:1.304133)|Rot(x:6.813743|y:87.02148|z:0.1499604),Pos(x:-0.5880693|y:1.26494|z:1.304365)|Rot(x:11.71381|y:73.15705|z:357.285),Pos(x:-0.5827075|y:1.290174|z:1.304711)|Rot(x:11.71378|y:73.15707|z:357.285),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:1.036931|y:85.01064|z:356.4679),Pos(x:-0.5877321|y:1.223092|z:1.281206)|Rot(x:6.820615|y:85.0358|z:356.4696),Pos(x:-0.5854629|y:1.241313|z:1.280267)|Rot(x:12.24873|y:89.28974|z:357.3634),Pos(x:-0.5813832|y:1.260056|z:1.279434)|Rot(x:12.24876|y:89.2897|z:357.3633),No,,,2024-10-11 19:15:19,
M1_2,0.35,0,0,0.04,0.1,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:314.2142|y:221.4803|z:18.06523),Pos(x:-0.5579587|y:1.151114|z:1.36695)|Rot(x:321.939|y:225.8833|z:27.94841),Pos(x:-0.5227925|y:1.185215|z:1.36904)|Rot(x:335.4558|y:238.1457|z:47.95432),Pos(x:-0.5048881|y:1.202578|z:1.355248)|Rot(x:335.4558|y:238.1457|z:47.95429),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:5.519723|y:94.96991|z:359.7509),Pos(x:-0.5868397|y:1.242446|z:1.354853)|Rot(x:50.14454|y:94.69686|z:359.6131),Pos(x:-0.5669959|y:1.25908|z:1.353047)|Rot(x:89.60435|y:313.8252|z:218.8317),Pos(x:-0.5401984|y:1.258935|z:1.350706)|Rot(x:89.60633|y:313.8277|z:218.8344),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:11.72654|y:90|z:0),Pos(x:-0.583059|y:1.248098|z:1.328133)|Rot(x:48.73118|y:90|z:0),Pos(x:-0.5622243|y:1.266381|z:1.328133)|Rot(x:82.03541|y:90|z:0),Pos(x:-0.5341973|y:1.270303|z:1.328133)|Rot(x:82.03532|y:90.00043|z:0.0004189925),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:11.88497|y:87.03503|z:0.1521518),Pos(x:-0.5824513|y:1.237792|z:1.304588)|Rot(x:49.47671|y:87.17787|z:0.2291445),Pos(x:-0.5624555|y:1.254909|z:1.305679)|Rot(x:75.0199|y:22.98699|z:296.7896),Pos(x:-0.5368667|y:1.257915|z:1.307027)|Rot(x:75.01988|y:22.98706|z:296.7897),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:18.70805|y:85.0901|z:356.4817),Pos(x:-0.5758607|y:1.221018|z:1.282234)|Rot(x:49.48413|y:85.2963|z:356.6016),Pos(x:-0.5618652|y:1.232942|z:1.282292)|Rot(x:76.72383|y:104.4082|z:15.18488),Pos(x:-0.5431466|y:1.237197|z:1.282676)|Rot(x:76.72389|y:104.4081|z:15.18477),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-11 19:15:49,
