Name,Setpoint,Feedback,Time Stamp,Maxforce,Rendering,Time Interval,Rendering Type,using
F3_1,40.0,0.6333333333333333,2024-10-10 19:24:46,0.5,0.0,0.0,Impedence,1
F3_1,32.0,0.7833333333333333,2024-10-10 19:25:15,0.5,0.0,29.0,Impedence,1
F3_1,40.0,0.6333333333333333,2024-10-10 19:25:51,1.0,0.0,36.0,Impedence,1
F3_1,40.0,0.5166666666666667,2024-10-10 19:26:39,0.1,0.0,26.0,Impedence,1
F3_1,32.0,0.9333333333333332,2024-10-10 19:27:02,1.0,0.0,23.0,Impedence,1
F3_1,32.0,0.2666666666666666,2024-10-10 19:28:41,0.1,0.0,34.0,Impedence,1
F3_1,24.0,0.3999999999999999,2024-10-10 19:30:01,0.3,0.0,30.0,Impedence,1
F3_1,24.0,0.45,2024-10-10 19:31:54,0.5,0.0,46.0,Impedence,1
F3_1,24.0,0.6333333333333333,2024-10-10 19:33:01,1.0,0.0,29.0,Impedence,1
F3_1,32.0,0.3999999999999999,2024-10-10 19:34:18,0.3,0.0,21.0,Impedence,1
F3_1,40.0,0.4666666666666666,2024-10-10 19:34:39,0.3,0.0,21.0,Impedence,1
F3_1,40.0,0.0,2024-10-10 19:34:58,0.0,0.0,19.0,"Impedence, Stiffness",1
F3_1,24.0,0.0,2024-10-10 19:35:42,0.0,0.0,17.0,"Impedence, Stiffness",1
F3_1,32.0,0.0,2024-10-10 19:36:03,0.0,0.0,21.0,"Impedence, Stiffness",1
F3_1,24.0,0.2166666666666666,2024-10-10 19:36:26,0.1,0.0,23.0,Impedence,1
F3_2,24.0,0.396551724137931,2024-10-10 19:39:17,0.5,0.0,33.0,Impedence,1
F3_2,24.0,0.2241379310344827,2024-10-10 19:39:43,0.1,0.0,26.0,Impedence,1
F3_2,32.0,0.5689655172413793,2024-10-10 19:40:37,0.5,0.0,28.0,Impedence,1
F3_2,24.0,0.0,2024-10-10 19:40:58,0.0,0.0,21.0,"Impedence, Stiffness",1
F3_2,32.0,0.8275862068965517,2024-10-10 19:41:25,1.0,0.0,27.0,Impedence,1
F3_2,24.0,0.810344827586207,2024-10-10 19:41:57,1.0,0.0,32.0,Impedence,1
F3_2,40.0,0.396551724137931,2024-10-10 19:42:48,0.1,0.0,24.0,Impedence,1
F3_2,40.0,0.0,2024-10-10 19:43:06,0.0,0.0,18.0,"Impedence, Stiffness",1
F3_2,32.0,0.4827586206896551,2024-10-10 19:44:39,0.1,0.0,36.0,Impedence,1
F3_2,40.0,0.7413793103448276,2024-10-10 19:45:54,1.0,0.0,44.0,Impedence,1
F3_2,32.0,0.3448275862068966,2024-10-10 19:46:24,0.3,0.0,30.0,Impedence,1
F3_2,40.0,0.4310344827586207,2024-10-10 19:47:22,0.3,0.0,36.0,Impedence,1
F3_2,24.0,0.5689655172413793,2024-10-10 19:47:46,0.3,0.0,24.0,Impedence,1
F3_2,32.0,0.0,2024-10-10 19:50:11,0.0,0.0,18.0,"Impedence, Stiffness",1
F3_2,40.0,0.4827586206896551,2024-10-10 19:50:37,0.5,0.0,26.0,Impedence,1
F3_3,24.0,0.0,2024-10-10 19:53:35,0.0,0.0,17.0,"Impedence, Stiffness",1
F3_3,32.0,0.0,2024-10-10 19:53:53,0.0,0.0,18.0,"Impedence, Stiffness",1
F3_3,32.0,0.6206896551724138,2024-10-10 19:54:16,0.5,0.0,23.0,Impedence,1
F3_3,32.0,0.2241379310344827,2024-10-10 19:56:05,0.1,0.0,22.0,Impedence,1
F3_3,32.0,0.2586206896551724,2024-10-10 19:57:22,0.3,0.0,28.0,Impedence,1
F3_3,32.0,0.7068965517241379,2024-10-10 19:58:25,1.0,0.0,28.0,Impedence,1
F3_3,40.0,0.7586206896551725,2024-10-10 19:59:00,1.0,0.0,35.0,Impedence,1
F3_3,40.0,0.0,2024-10-10 19:59:18,0.0,0.0,18.0,"Impedence, Stiffness",1
F3_3,24.0,0.6551724137931034,2024-10-10 20:00:01,1.0,0.0,43.0,Impedence,1
F3_3,40.0,0.2758620689655172,2024-10-10 20:00:51,0.1,0.0,22.0,Impedence,1
F3_3,24.0,0.4137931034482758,2024-10-10 20:01:15,0.3,0.0,24.0,Impedence,1
F3_3,24.0,0.396551724137931,2024-10-10 20:02:13,0.5,0.0,32.0,Impedence,1
F3_3,40.0,0.25,2024-10-10 20:03:14,0.5,0.0,26.0,Impedence,1
F3_3,40.0,0.1896551724137931,2024-10-10 20:03:41,0.3,0.0,27.0,Impedence,1
F3_3,24.0,0.1551724137931034,2024-10-10 20:05:21,0.1,0.0,28.0,Impedence,1
M1_1,32.0,0.4705882352941176,2024-10-11 19:01:52,1.0,0.0,24.0,Impedence,1
M1_1,40.0,0.6470588235294118,2024-10-11 19:02:16,1.0,0.0,24.0,Impedence,1
M1_1,32.0,0.0,2024-10-11 19:02:56,0.0,0.0,21.0,"Impedence, Stiffness",1
M1_1,32.0,0.3529411764705882,2024-10-11 19:03:20,0.3,0.0,24.0,Impedence,1
M1_1,40.0,0.5294117647058824,2024-10-11 19:03:44,0.5,0.0,24.0,Impedence,1
M1_1,32.0,0.3529411764705882,2024-10-11 19:04:08,0.5,0.0,24.0,Impedence,1
M1_1,40.0,0.1176470588235294,2024-10-11 19:04:50,0.1,0.0,19.0,Impedence,1
M1_1,24.0,0.1764705882352941,2024-10-11 19:05:18,0.3,0.0,28.0,Impedence,1
M1_1,40.0,0.2941176470588235,2024-10-11 19:07:06,0.3,0.0,39.0,Impedence,1
M1_1,32.0,0.1176470588235294,2024-10-11 19:08:01,0.1,0.0,26.0,Impedence,1
M1_1,24.0,0.3529411764705882,2024-10-11 19:08:25,0.5,0.0,24.0,Impedence,1
M1_1,40.0,0.0,2024-10-11 19:09:13,0.0,0.0,20.0,"Impedence, Stiffness",1
M1_1,24.0,0.8235294117647058,2024-10-11 19:09:56,1.0,0.0,21.0,Impedence,1
M1_1,24.0,0.0,2024-10-11 19:10:38,0.0,0.0,19.0,"Impedence, Stiffness",1
M1_1,24.0,0.2352941176470588,2024-10-11 19:11:22,0.1,0.0,22.0,Impedence,1
M1_2,32.0,0.0,2024-10-11 19:12:56,0.0,0.0,17.0,"Impedence, Stiffness",1
M1_2,40.0,0.4375,2024-10-11 19:13:20,0.3,0.0,24.0,Impedence,1
M1_2,40.0,0.125,2024-10-11 19:14:00,0.1,0.0,21.0,Impedence,1
M1_2,24.0,0.1875,2024-10-11 19:14:20,0.3,0.0,20.0,Impedence,1
M1_2,40.0,0.5625,2024-10-11 19:15:08,0.5,0.0,25.0,Impedence,1
M1_2,24.0,0.5625,2024-10-11 19:15:51,0.5,0.0,21.0,Impedence,1
M1_2,24.0,0.6875,2024-10-11 19:17:07,1.0,0.0,38.0,Impedence,1
M1_2,40.0,0.0,2024-10-11 19:17:25,0.0,0.0,18.0,"Impedence, Stiffness",1
M1_2,24.0,0.0625,2024-10-11 19:17:44,0.1,0.0,19.0,Impedence,1
M1_2,32.0,0.75,2024-10-11 19:18:29,1.0,0.0,27.0,Impedence,1
M1_2,40.0,0.8125,2024-10-11 19:19:10,1.0,0.0,19.0,Impedence,1
M1_2,32.0,0.0625,2024-10-11 19:19:29,0.1,0.0,19.0,Impedence,1
M1_2,32.0,0.1875,2024-10-11 19:19:48,0.5,0.0,19.0,Impedence,1
M1_2,24.0,0.0,2024-10-11 19:21:09,0.0,0.0,17.0,"Impedence, Stiffness",1
M1_2,32.0,0.25,2024-10-11 19:21:32,0.3,0.0,23.0,Impedence,1
M1_3,24.0,0.0666666666666666,2024-10-11 19:22:33,0.3,0.0,17.0,Impedence,1
M1_3,40.0,0.1333333333333333,2024-10-11 19:23:11,0.3,0.0,20.0,Impedence,1
M1_3,32.0,0.1066666666666666,2024-10-11 19:23:35,0.1,0.0,24.0,Impedence,1
M1_3,24.0,0.8,2024-10-11 19:23:59,1.0,0.0,24.0,Impedence,1
M1_3,40.0,0.3333333333333333,2024-10-11 19:24:52,0.5,0.0,21.0,Impedence,1
M1_3,32.0,0.0,2024-10-11 19:25:11,0.0,0.0,19.0,"Impedence, Stiffness",1
M1_3,40.0,0.7333333333333333,2024-10-11 19:25:55,1.0,0.0,25.0,Impedence,1
M1_3,40.0,0.04,2024-10-11 19:26:46,0.1,0.0,23.0,Impedence,1
M1_3,32.0,0.8,2024-10-11 19:27:11,1.0,0.0,25.0,Impedence,1
M1_3,32.0,0.5333333333333333,2024-10-11 19:27:33,0.5,0.0,22.0,Impedence,1
M1_3,24.0,0.0666666666666666,2024-10-11 19:27:52,0.1,0.0,19.0,Impedence,1
M1_3,40.0,0.0,2024-10-11 19:28:36,0.0,0.0,17.0,"Impedence, Stiffness",1
M1_3,24.0,0.0,2024-10-11 19:28:53,0.0,0.0,17.0,"Impedence, Stiffness",1
M1_3,32.0,0.0666666666666666,2024-10-11 19:29:16,0.3,0.0,23.0,Impedence,1
M1_3,24.0,0.0666666666666666,2024-10-11 19:31:50,0.5,0.0,19.0,Impedence,1
M3_1,24.0,0.1111111111111111,2024-10-12 22:17:27,0.3,0.0,21.0,Impedence,1
M3_1,24.0,0.3333333333333333,2024-10-12 22:18:18,0.5,0.0,28.0,Impedence,1
M3_1,40.0,0.2222222222222222,2024-10-12 22:19:08,0.5,0.0,25.0,Impedence,1
M3_1,32.0,0.1111111111111111,2024-10-12 22:19:34,0.3,0.0,26.0,Impedence,1
M3_1,40.0,0.1111111111111111,2024-10-12 22:21:07,0.3,0.0,30.0,Impedence,1
M3_1,40.0,0.0444444444444444,2024-10-12 22:22:47,0.1,0.0,26.0,Impedence,1
M3_1,40.0,0.0,2024-10-12 22:23:07,0.0,0.0,20.0,"Impedence, Stiffness",1
M3_1,24.0,0.4444444444444444,2024-10-12 22:24:27,1.0,0.0,30.0,Impedence,1
M3_1,32.0,0.0,2024-10-12 22:24:51,0.0,0.0,24.0,"Impedence, Stiffness",1
M3_1,24.0,0.0,2024-10-12 22:25:21,0.0,0.0,30.0,"Impedence, Stiffness",1
M3_1,24.0,0.0444444444444444,2024-10-12 22:25:47,0.1,0.0,26.0,Impedence,1
M3_1,32.0,0.0444444444444444,2024-10-12 22:26:16,0.1,0.0,29.0,Impedence,1
M3_1,32.0,0.3333333333333333,2024-10-12 22:26:51,0.5,0.0,35.0,Impedence,1
M3_1,32.0,0.6666666666666666,2024-10-12 22:27:39,1.0,0.0,22.0,Impedence,1
M3_1,40.0,0.4444444444444444,2024-10-12 22:28:01,1.0,0.0,22.0,Impedence,1
M3_2,32.0,0.4,2024-10-12 22:29:09,1.0,0.0,0.0,Impedence,1
M3_2,32.0,0.2,2024-10-12 22:29:41,0.5,0.0,32.0,Impedence,1
M3_2,32.0,0.0,2024-10-12 22:29:59,0.0,0.0,18.0,"Impedence, Stiffness",1
M3_2,32.0,0.1,2024-10-12 22:30:23,0.3,0.0,24.0,Impedence,1
M3_2,32.0,0.1,2024-10-12 22:31:09,0.1,0.0,24.0,Impedence,1
M3_2,24.0,0.6,2024-10-12 22:31:38,1.0,0.0,29.0,Impedence,1
M3_2,40.0,0.0399999999999999,2024-10-12 22:32:23,0.1,0.0,24.0,Impedence,1
M3_2,40.0,0.2,2024-10-12 22:33:24,0.5,0.0,20.0,Impedence,1
M3_2,40.0,0.2,2024-10-12 22:33:43,0.3,0.0,19.0,Impedence,1
M3_2,40.0,0.5,2024-10-12 22:34:07,1.0,0.0,24.0,Impedence,1
M3_2,24.0,0.2,2024-10-12 22:35:21,0.5,0.0,21.0,Impedence,1
M3_2,40.0,0.0,2024-10-12 22:36:26,0.0,0.0,20.0,"Impedence, Stiffness",1
M3_2,24.0,0.2,2024-10-12 22:38:34,0.3,0.0,22.0,Impedence,1
M3_2,24.0,0.1,2024-10-12 22:38:57,0.1,0.0,23.0,Impedence,1
M3_2,24.0,0.0,2024-10-12 22:39:14,0.0,0.0,17.0,"Impedence, Stiffness",1
M3_3,32.0,0.0399999999999999,2024-10-12 22:45:34,0.1,0.0,21.0,Impedence,1
M3_3,32.0,0.0,2024-10-12 22:46:14,0.0,0.0,16.0,"Impedence, Stiffness",1
M3_3,32.0,0.1,2024-10-12 22:46:34,0.3,0.0,20.0,Impedence,1
M3_3,40.0,0.0399999999999999,2024-10-12 22:47:04,0.1,0.0,30.0,Impedence,1
M3_3,40.0,0.2,2024-10-12 22:47:26,0.3,0.0,22.0,Impedence,1
M3_3,40.0,0.5,2024-10-12 22:47:57,1.0,0.0,31.0,Impedence,1
M3_3,24.0,0.3,2024-10-12 22:48:19,0.3,0.0,22.0,Impedence,1
M3_3,40.0,0.3,2024-10-12 22:49:27,0.5,0.0,22.0,Impedence,1
M3_3,32.0,0.4,2024-10-12 22:49:51,1.0,0.0,24.0,Impedence,1
M3_3,24.0,0.4,2024-10-12 22:50:12,1.0,0.0,21.0,Impedence,1
M3_3,24.0,0.2,2024-10-12 22:50:56,0.5,0.0,24.0,Impedence,1
M3_3,24.0,0.0399999999999999,2024-10-12 22:51:17,0.1,0.0,21.0,Impedence,1
M3_3,40.0,0.0,2024-10-12 22:51:35,0.0,0.0,18.0,"Impedence, Stiffness",1
M3_3,24.0,0.0,2024-10-12 22:52:16,0.0,0.0,20.0,"Impedence, Stiffness",1
M3_3,32.0,0.3,2024-10-12 22:53:04,0.5,0.0,25.0,Impedence,1
F3_1,40.0,0.2833333333333333,2024-10-10 19:26:13,0.1,2.0,22.0,Stiffness,1
F3_1,40.0,0.6833333333333332,2024-10-10 19:27:34,1.0,5.0,32.0,Stiffness,1
F3_1,24.0,0.6166666666666667,2024-10-10 19:28:07,0.3,3.0,33.0,Stiffness,1
F3_1,32.0,0.85,2024-10-10 19:29:07,0.5,4.0,26.0,Stiffness,1
F3_1,24.0,0.8666666666666667,2024-10-10 19:29:31,0.5,4.0,24.0,Stiffness,1
F3_1,24.0,0.8666666666666667,2024-10-10 19:30:38,1.0,5.0,37.0,Stiffness,1
F3_1,40.0,0.7000000000000001,2024-10-10 19:31:08,0.5,4.0,30.0,Stiffness,1
F3_1,40.0,0.6166666666666667,2024-10-10 19:32:32,0.3,3.0,38.0,Stiffness,1
F3_1,32.0,0.35,2024-10-10 19:33:28,0.1,2.0,27.0,Stiffness,1
F3_1,32.0,1.0,2024-10-10 19:33:57,1.0,5.0,29.0,Stiffness,1
F3_1,40.0,0.0,2024-10-10 19:34:58,0.0,0.0,19.0,"Impedence, Stiffness",1
F3_1,32.0,0.5666666666666667,2024-10-10 19:35:25,0.3,3.0,27.0,Stiffness,1
F3_1,24.0,0.0,2024-10-10 19:35:42,0.0,0.0,17.0,"Impedence, Stiffness",1
F3_1,32.0,0.0,2024-10-10 19:36:03,0.0,0.0,21.0,"Impedence, Stiffness",1
F3_1,24.0,0.45,2024-10-10 19:36:50,0.1,2.0,24.0,Stiffness,1
F3_2,32.0,0.4827586206896551,2024-10-10 19:38:44,0.3,3.0,0.0,Stiffness,1
F3_2,32.0,0.896551724137931,2024-10-10 19:40:09,0.5,4.0,26.0,Stiffness,1
F3_2,24.0,0.0,2024-10-10 19:40:58,0.0,0.0,21.0,"Impedence, Stiffness",1
F3_2,24.0,0.5517241379310345,2024-10-10 19:42:24,0.3,3.0,27.0,Stiffness,1
F3_2,40.0,0.0,2024-10-10 19:43:06,0.0,0.0,18.0,"Impedence, Stiffness",1
F3_2,40.0,0.6206896551724138,2024-10-10 19:43:32,0.3,3.0,26.0,Stiffness,1
F3_2,32.0,0.4137931034482758,2024-10-10 19:44:03,0.1,2.0,31.0,Stiffness,1
F3_2,24.0,1.0,2024-10-10 19:45:10,1.0,5.0,31.0,Stiffness,1
F3_2,24.0,0.2413793103448275,2024-10-10 19:46:46,0.1,2.0,22.0,Stiffness,1
F3_2,24.0,0.896551724137931,2024-10-10 19:48:13,0.5,4.0,27.0,Stiffness,1
F3_2,40.0,0.396551724137931,2024-10-10 19:48:41,0.1,2.0,28.0,Stiffness,1
F3_2,32.0,0.9482758620689656,2024-10-10 19:49:04,1.0,5.0,23.0,Stiffness,1
F3_2,40.0,0.7068965517241379,2024-10-10 19:49:29,0.5,4.0,25.0,Stiffness,1
F3_2,40.0,1.0,2024-10-10 19:49:53,1.0,5.0,24.0,Stiffness,1
F3_2,32.0,0.0,2024-10-10 19:50:11,0.0,0.0,18.0,"Impedence, Stiffness",1
F3_3,24.0,0.8275862068965517,2024-10-10 19:53:18,0.5,4.0,0.0,Stiffness,1
F3_3,24.0,0.0,2024-10-10 19:53:35,0.0,0.0,17.0,"Impedence, Stiffness",1
F3_3,32.0,0.0,2024-10-10 19:53:53,0.0,0.0,18.0,"Impedence, Stiffness",1
F3_3,40.0,1.0,2024-10-10 19:54:43,1.0,5.0,27.0,Stiffness,1
F3_3,40.0,0.8793103448275862,2024-10-10 19:55:19,0.5,4.0,36.0,Stiffness,1
F3_3,32.0,0.793103448275862,2024-10-10 19:55:43,0.5,4.0,24.0,Stiffness,1
F3_3,32.0,0.9482758620689656,2024-10-10 19:56:31,1.0,5.0,26.0,Stiffness,1
F3_3,40.0,0.4655172413793104,2024-10-10 19:56:54,0.1,2.0,23.0,Stiffness,1
F3_3,24.0,0.6379310344827587,2024-10-10 19:57:57,0.3,3.0,35.0,Stiffness,1
F3_3,40.0,0.0,2024-10-10 19:59:18,0.0,0.0,18.0,"Impedence, Stiffness",1
F3_3,32.0,0.4310344827586207,2024-10-10 20:00:29,0.1,2.0,28.0,Stiffness,1
F3_3,24.0,0.8448275862068967,2024-10-10 20:01:41,1.0,5.0,26.0,Stiffness,1
F3_3,32.0,0.5862068965517241,2024-10-10 20:02:48,0.3,3.0,35.0,Stiffness,1
F3_3,40.0,0.3793103448275862,2024-10-10 20:04:07,0.3,3.0,26.0,Stiffness,1
F3_3,24.0,0.2413793103448275,2024-10-10 20:04:53,0.1,2.0,46.0,Stiffness,1
M1_1,40.0,0.8823529411764706,2024-10-11 19:01:07,0.5,4.0,0.0,Stiffness,1
M1_1,40.0,0.7058823529411765,2024-10-11 19:01:28,1.0,5.0,21.0,Stiffness,1
M1_1,24.0,0.8235294117647058,2024-10-11 19:02:35,0.3,3.0,19.0,Stiffness,1
M1_1,32.0,0.0,2024-10-11 19:02:56,0.0,0.0,21.0,"Impedence, Stiffness",1
M1_1,32.0,0.7058823529411765,2024-10-11 19:04:31,0.3,3.0,23.0,Stiffness,1
M1_1,24.0,0.8235294117647058,2024-10-11 19:05:43,0.5,4.0,25.0,Stiffness,1
M1_1,24.0,0.4117647058823529,2024-10-11 19:06:05,0.1,2.0,22.0,Stiffness,1
M1_1,32.0,0.8823529411764706,2024-10-11 19:06:27,1.0,5.0,22.0,Stiffness,1
M1_1,40.0,0.2941176470588235,2024-10-11 19:07:35,0.1,2.0,29.0,Stiffness,1
M1_1,32.0,0.2352941176470588,2024-10-11 19:08:53,0.1,2.0,28.0,Stiffness,1
M1_1,40.0,0.0,2024-10-11 19:09:13,0.0,0.0,20.0,"Impedence, Stiffness",1
M1_1,24.0,1.0,2024-10-11 19:09:35,1.0,5.0,22.0,Stiffness,1
M1_1,32.0,0.8823529411764706,2024-10-11 19:10:19,0.5,4.0,23.0,Stiffness,1
M1_1,24.0,0.0,2024-10-11 19:10:38,0.0,0.0,19.0,"Impedence, Stiffness",1
M1_1,40.0,0.5294117647058824,2024-10-11 19:11:00,0.3,3.0,22.0,Stiffness,1
M1_2,24.0,0.9375,2024-10-11 19:12:21,1.0,5.0,0.0,Stiffness,1
M1_2,32.0,0.75,2024-10-11 19:12:39,0.5,4.0,18.0,Stiffness,1
M1_2,32.0,0.0,2024-10-11 19:12:56,0.0,0.0,17.0,"Impedence, Stiffness",1
M1_2,32.0,0.8125,2024-10-11 19:13:39,1.0,5.0,19.0,Stiffness,1
M1_2,32.0,0.75,2024-10-11 19:14:43,0.3,3.0,23.0,Stiffness,1
M1_2,40.0,0.8125,2024-10-11 19:15:30,0.5,4.0,22.0,Stiffness,1
M1_2,40.0,0.9375,2024-10-11 19:16:10,1.0,5.0,19.0,Stiffness,1
M1_2,32.0,0.25,2024-10-11 19:16:29,0.1,2.0,19.0,Stiffness,1
M1_2,40.0,0.0,2024-10-11 19:17:25,0.0,0.0,18.0,"Impedence, Stiffness",1
M1_2,24.0,1.0,2024-10-11 19:18:02,0.5,4.0,18.0,Stiffness,1
M1_2,40.0,0.6875,2024-10-11 19:18:51,0.3,3.0,22.0,Stiffness,1
M1_2,24.0,0.8125,2024-10-11 19:20:09,0.3,3.0,21.0,Stiffness,1
M1_2,24.0,0.125,2024-10-11 19:20:32,0.1,2.0,23.0,Stiffness,1
M1_2,40.0,0.375,2024-10-11 19:20:52,0.1,2.0,20.0,Stiffness,1
M1_2,24.0,0.0,2024-10-11 19:21:09,0.0,0.0,17.0,"Impedence, Stiffness",1
M1_3,40.0,0.1333333333333333,2024-10-11 19:22:16,0.1,2.0,0.0,Stiffness,1
M1_3,40.0,0.9333333333333332,2024-10-11 19:22:51,1.0,5.0,18.0,Stiffness,1
M1_3,40.0,0.3333333333333333,2024-10-11 19:24:31,0.3,3.0,32.0,Stiffness,1
M1_3,32.0,0.0,2024-10-11 19:25:11,0.0,0.0,19.0,"Impedence, Stiffness",1
M1_3,40.0,0.6666666666666666,2024-10-11 19:25:30,0.5,4.0,19.0,Stiffness,1
M1_3,24.0,0.0666666666666666,2024-10-11 19:26:23,0.1,2.0,28.0,Stiffness,1
M1_3,24.0,0.8666666666666667,2024-10-11 19:28:19,1.0,5.0,27.0,Stiffness,1
M1_3,40.0,0.0,2024-10-11 19:28:36,0.0,0.0,17.0,"Impedence, Stiffness",1
M1_3,24.0,0.0,2024-10-11 19:28:53,0.0,0.0,17.0,"Impedence, Stiffness",1
M1_3,24.0,0.8,2024-10-11 19:29:38,0.5,4.0,22.0,Stiffness,1
M1_3,32.0,0.8,2024-10-11 19:29:57,0.5,4.0,19.0,Stiffness,1
M1_3,32.0,0.1333333333333333,2024-10-11 19:30:19,0.1,2.0,22.0,Stiffness,1
M1_3,24.0,0.4666666666666667,2024-10-11 19:30:48,0.3,3.0,29.0,Stiffness,1
M1_3,32.0,1.0,2024-10-11 19:31:08,1.0,5.0,20.0,Stiffness,1
M1_3,32.0,0.3333333333333333,2024-10-11 19:31:31,0.3,3.0,23.0,Stiffness,1
M3_1,40.0,0.8888888888888888,2024-10-12 22:17:06,1.0,5.0,0.0,Stiffness,1
M3_1,40.0,0.2222222222222222,2024-10-12 22:17:50,0.1,2.0,23.0,Stiffness,1
M3_1,24.0,0.7777777777777778,2024-10-12 22:18:43,0.5,4.0,25.0,Stiffness,1
M3_1,32.0,0.8888888888888888,2024-10-12 22:19:54,1.0,5.0,20.0,Stiffness,1
M3_1,32.0,0.4444444444444444,2024-10-12 22:20:15,0.3,3.0,21.0,Stiffness,1
M3_1,24.0,0.1111111111111111,2024-10-12 22:20:37,0.1,2.0,22.0,Stiffness,1
M3_1,24.0,1.0,2024-10-12 22:21:33,1.0,5.0,26.0,Stiffness,1
M3_1,40.0,0.7777777777777778,2024-10-12 22:21:57,0.5,4.0,24.0,Stiffness,1
M3_1,40.0,0.5555555555555556,2024-10-12 22:22:21,0.3,3.0,24.0,Stiffness,1
M3_1,40.0,0.0,2024-10-12 22:23:07,0.0,0.0,20.0,"Impedence, Stiffness",1
M3_1,24.0,0.4444444444444444,2024-10-12 22:23:30,0.3,3.0,23.0,Stiffness,1
M3_1,32.0,0.6666666666666666,2024-10-12 22:23:57,0.5,4.0,27.0,Stiffness,1
M3_1,32.0,0.0,2024-10-12 22:24:51,0.0,0.0,24.0,"Impedence, Stiffness",1
M3_1,24.0,0.0,2024-10-12 22:25:21,0.0,0.0,30.0,"Impedence, Stiffness",1
M3_1,32.0,0.2222222222222222,2024-10-12 22:27:17,0.1,2.0,26.0,Stiffness,1
M3_2,32.0,0.0,2024-10-12 22:29:59,0.0,0.0,18.0,"Impedence, Stiffness",1
M3_2,32.0,0.7,2024-10-12 22:30:45,0.5,4.0,22.0,Stiffness,1
M3_2,40.0,0.6,2024-10-12 22:31:59,0.3,3.0,21.0,Stiffness,1
M3_2,24.0,0.4,2024-10-12 22:32:44,0.3,3.0,21.0,Stiffness,1
M3_2,24.0,0.3,2024-10-12 22:33:04,0.1,2.0,20.0,Stiffness,1
M3_2,32.0,1.0,2024-10-12 22:34:36,1.0,5.0,29.0,Stiffness,1
M3_2,40.0,0.2,2024-10-12 22:35:00,0.1,2.0,24.0,Stiffness,1
M3_2,32.0,0.6,2024-10-12 22:35:46,0.3,3.0,25.0,Stiffness,1
M3_2,32.0,0.2,2024-10-12 22:36:06,0.1,2.0,20.0,Stiffness,1
M3_2,40.0,0.0,2024-10-12 22:36:26,0.0,0.0,20.0,"Impedence, Stiffness",1
M3_2,40.0,0.9,2024-10-12 22:36:55,1.0,5.0,29.0,Stiffness,1
M3_2,24.0,0.9,2024-10-12 22:37:24,1.0,5.0,29.0,Stiffness,1
M3_2,24.0,0.7,2024-10-12 22:37:47,0.5,4.0,23.0,Stiffness,1
M3_2,40.0,0.6,2024-10-12 22:38:12,0.5,4.0,25.0,Stiffness,1
M3_2,24.0,0.0,2024-10-12 22:39:14,0.0,0.0,17.0,"Impedence, Stiffness",1
M3_3,40.0,0.9,2024-10-12 22:43:51,1.0,5.0,0.0,Stiffness,1
M3_3,32.0,0.6,2024-10-12 22:44:15,0.3,3.0,24.0,Stiffness,1
M3_3,40.0,0.5,2024-10-12 22:44:47,0.3,3.0,32.0,Stiffness,1
M3_3,24.0,0.2,2024-10-12 22:45:13,0.1,2.0,26.0,Stiffness,1
M3_3,40.0,0.2,2024-10-12 22:45:58,0.1,2.0,24.0,Stiffness,1
M3_3,32.0,0.0,2024-10-12 22:46:14,0.0,0.0,16.0,"Impedence, Stiffness",1
M3_3,24.0,0.8,2024-10-12 22:48:42,1.0,5.0,23.0,Stiffness,1
M3_3,24.0,0.6,2024-10-12 22:49:05,0.5,4.0,23.0,Stiffness,1
M3_3,40.0,0.6,2024-10-12 22:50:32,0.5,4.0,20.0,Stiffness,1
M3_3,40.0,0.0,2024-10-12 22:51:35,0.0,0.0,18.0,"Impedence, Stiffness",1
M3_3,32.0,1.0,2024-10-12 22:51:56,1.0,5.0,21.0,Stiffness,1
M3_3,24.0,0.0,2024-10-12 22:52:16,0.0,0.0,20.0,"Impedence, Stiffness",1
M3_3,32.0,0.7,2024-10-12 22:52:39,0.5,4.0,23.0,Stiffness,1
M3_3,32.0,0.2,2024-10-12 22:53:26,0.1,2.0,22.0,Stiffness,1
M3_3,24.0,0.5,2024-10-12 22:53:54,0.3,3.0,28.0,Stiffness,1
